id,slug,name,kind,work_title,dob,birthplace,currently_at,currently_at_url,current_role,since_year,bio_url,source_url,source_ts,fc_alive,fc_name_changed,fc_current_name,fc_current_role,fc_still_in_job,fc_current_link,fc_summary,fc_confidence,fc_verified,fc_sources,fc_checked
515,gap/tobin-nieto,Tobin Nieto,person-gap-addition,,,,Southwest School of Art and Craft,,,,,succession re-scan: Southwest School of Art and Craft,,yes,,,Jewelry & Metals instructor — UTSA Community Art,yes,https://www.utsa.edu/pace/community-art/adult/jewelry.html,,high,succession-scan,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html | https://www.utsa.edu/today/2021/08/story/utsa-ssa-collaboration-2021.html | https://www.utsa.edu/pace/community-art/adult/jewelry.html | https://www.utsa.edu/pace/documents/Community%20Art%20Catalog%20-%20Spring%202026.pdf | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/southwest-school-of-art-and-the-university-of-texas-at-san-antonio,2026-05-30
516,gap/alejandra-salinas-p-rez,Alejandra Salinas Pérez,person-gap-addition,,,,Southwest School of Art and Craft,,,,,succession re-scan: Southwest School of Art and Craft,,yes,,,Jewelry & Metals instructor — UTSA Community Art,yes,https://www.utsa.edu/pace/community-art/adult/jewelry.html,,high,succession-scan,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html | https://www.utsa.edu/today/2021/08/story/utsa-ssa-collaboration-2021.html | https://www.utsa.edu/pace/community-art/adult/jewelry.html | https://www.utsa.edu/pace/documents/Community%20Art%20Catalog%20-%20Spring%202026.pdf | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/southwest-school-of-art-and-the-university-of-texas-at-san-antonio,2026-05-30
517,gap/laura-qui-ones,Laura Quiñones,person-gap-addition,,,,Southwest School of Art and Craft,,,,,succession re-scan: Southwest School of Art and Craft,,yes,,,Jewelry-Making instructor — UTSA Community Art,yes,https://www.utsa.edu/pace/community-art/adult/jewelry.html,,high,succession-scan,https://colfa.utsa.edu/faculty/profiles/sortore-jillian.html | https://www.utsa.edu/today/2021/08/story/utsa-ssa-collaboration-2021.html | https://www.utsa.edu/pace/community-art/adult/jewelry.html | https://www.utsa.edu/pace/documents/Community%20Art%20Catalog%20-%20Spring%202026.pdf | https://www.jewelers.org/jewelry-careers/jewelry-schools-directory/southwest-school-of-art-and-the-university-of-texas-at-san-antonio,2026-05-30
518,gap/jin-a-seo,Jin A. Seo,person-gap-addition,,,,Southwest Missouri State University,,,,,succession re-scan: Southwest Missouri State University,,yes,,,Associate Professor (Metals & Jewelry),yes,https://art.missouristate.edu/profile.asp?p=JinASeo,,high,succession-scan,https://art.missouristate.edu/people.htm | https://art.missouristate.edu/profile.asp?p=JinASeo | https://art.missouristate.edu/Undergraduate/3d-studies-track.htm,2026-05-30
519,gap/adam-atkinson,Adam Atkinson,person-gap-addition,,,,Southwest Texas State University,,,,,succession re-scan: Southwest Texas State University,,yes,,,"Assistant Professor, Area Head – Studio Arts: Metals",yes,https://www.finearts.txst.edu/Art/faculty.html,,high,succession-scan,https://www.finearts.txst.edu/Art/faculty.html | https://www.finearts.txst.edu/Art/academics/undergraduate/studio-art/studio-areas.html | https://faculty.txst.edu/profile/1921500 | https://glasstire.com/2026/03/03/disturbance-loving-species-a-conversation-with-beverly-penn/ | https://faculty.txst.edu/profile/1921519,2026-05-30
520,gap/nicole-deschamps-benke,Nicole DesChamps-Benke,person-gap-addition,,,,Southwest Texas State University,,,,,succession re-scan: Southwest Texas State University,,yes,,,"Professor of Instruction, Studio Art: Metals; Fabrication Lab Manager",yes,https://faculty.txst.edu/profile/1921500,,high,succession-scan,https://www.finearts.txst.edu/Art/faculty.html | https://www.finearts.txst.edu/Art/academics/undergraduate/studio-art/studio-areas.html | https://faculty.txst.edu/profile/1921500 | https://glasstire.com/2026/03/03/disturbance-loving-species-a-conversation-with-beverly-penn/ | https://faculty.txst.edu/profile/1921519,2026-05-30
521,gap/laritza-garcia-janiga,Laritza Garcia Janiga,person-gap-addition,,,,Southwest Texas State University,,,,,succession re-scan: Southwest Texas State University,,yes,,,"Associate Professor of Instruction, Studio Art: Metals/3D Design",yes,https://www.finearts.txst.edu/Art/faculty.html,,high,succession-scan,https://www.finearts.txst.edu/Art/faculty.html | https://www.finearts.txst.edu/Art/academics/undergraduate/studio-art/studio-areas.html | https://faculty.txst.edu/profile/1921500 | https://glasstire.com/2026/03/03/disturbance-loving-species-a-conversation-with-beverly-penn/ | https://faculty.txst.edu/profile/1921519,2026-05-30
522,gap/tara-j-nahabetian,Tara J. Nahabetian,person-gap-addition,,,,State University College at Buffalo,,,,,succession re-scan: State University College at Buffalo,,yes,,,"Associate Professor and Program Coordinator, Metals/Jewelry",yes,https://artdesign.buffalostate.edu/directory/tara-j-nahabetian,,high,succession-scan,https://artdesign.buffalostate.edu/metalsjewelry | https://artdesign.buffalostate.edu/directory/tara-j-nahabetian | https://artdesign.buffalostate.edu/directory/stephen-f-saracino | https://artdesign.buffalostate.edu/faculty-staff,2026-05-30
523,gap/stephen-f-saracino,Stephen F. Saracino,person-gap-addition,,,,State University College at Buffalo,,,,,succession re-scan: State University College at Buffalo,,yes,,,"Professor, Metals/Jewelry",yes,https://artdesign.buffalostate.edu/directory/stephen-f-saracino,,high,succession-scan,https://artdesign.buffalostate.edu/metalsjewelry | https://artdesign.buffalostate.edu/directory/tara-j-nahabetian | https://artdesign.buffalostate.edu/directory/stephen-f-saracino | https://artdesign.buffalostate.edu/faculty-staff,2026-05-30
524,gap/lynn-batchelder,Lynn Batchelder,person-gap-addition,,,,State University of New York at New Paltz,,,,,succession re-scan: State University of New York at New Paltz,,yes,,,Assistant/Associate Professor of Metal (also Chair of Dept. of Art),yes,https://webapps.newpaltz.edu/directory/profile/lynnbatchelder,,high,succession-scan,https://www.newpaltz.edu/fpa/art/metal/ | https://www.newpaltzmetal.com/faculty | https://www.newpaltzmetal.com/about | https://artjewelryforum.org/schools/state-university-of-new-york-at-new-paltz/ | https://webapps.newpaltz.edu/directory/profile/lynnbatchelder,2026-05-30
525,gap/adam-mastropaolo,Adam Mastropaolo,person-gap-addition,,,,State University of New York at New Paltz,,,,,succession re-scan: State University of New York at New Paltz,,yes,,,Instructional Support Technician,yes,https://www.newpaltzmetal.com/faculty,,high,succession-scan,https://www.newpaltz.edu/fpa/art/metal/ | https://www.newpaltzmetal.com/faculty | https://www.newpaltzmetal.com/about | https://artjewelryforum.org/schools/state-university-of-new-york-at-new-paltz/ | https://webapps.newpaltz.edu/directory/profile/lynnbatchelder,2026-05-30
526,gap/amelia-toelke,Amelia Toelke,person-gap-addition,,,,State University of New York at New Paltz,,,,,succession re-scan: State University of New York at New Paltz,,yes,,,Visiting Faculty,yes,https://www.newpaltzmetal.com/amelia,,high,succession-scan,https://www.newpaltz.edu/fpa/art/metal/ | https://www.newpaltzmetal.com/faculty | https://www.newpaltzmetal.com/about | https://artjewelryforum.org/schools/state-university-of-new-york-at-new-paltz/ | https://webapps.newpaltz.edu/directory/profile/lynnbatchelder,2026-05-30
527,gap/christina-smith,Christina Smith,person-gap-addition,,,,California State University - Fullerton,,,,,succession re-scan: California State University - Fullerton,,yes,,,"Professor of Art; Area Coordinator, Jewelry and Metals",yes,https://www.fullerton.edu/arts/art/about/faculty-staff.html,,high,succession-scan,https://www.fullerton.edu/arts/art/about/faculty-staff.html | https://catalog.fullerton.edu/preview_program.php?catoid=61&poid=28520 | https://catalog.fullerton.edu/preview_program.php?catoid=61&poid=28536 | https://www.linkedin.com/in/christina-y-smith-84770755/ | https://www.craftinamerica.org/artist/christina-smith/,2026-05-30
528,gap/hiroko-m-streppone,Hiroko M. Streppone,person-gap-addition,,,,"Studio Jewelers, Ltd.",,,,,"succession re-scan: Studio Jewelers, Ltd.",,yes,,,Instructor,yes,https://studiojewelersltd.com/faculty/,,high,succession-scan,https://studiojewelersltd.com/faculty/ | https://studiojewelersltd.com/ | https://studiojewelersltd.com/courses/,2026-05-30
529,gap/michiyo-fujiwara,Michiyo Fujiwara,person-gap-addition,,,,"Studio Jewelers, Ltd.",,,,,"succession re-scan: Studio Jewelers, Ltd.",,yes,,,Instructor,yes,https://studiojewelersltd.com/faculty/,,high,succession-scan,https://studiojewelersltd.com/faculty/ | https://studiojewelersltd.com/ | https://studiojewelersltd.com/courses/,2026-05-30
530,gap/boris-goynatsky,Boris Goynatsky,person-gap-addition,,,,"Studio Jewelers, Ltd.",,,,,"succession re-scan: Studio Jewelers, Ltd.",,yes,,,Instructor,yes,https://studiojewelersltd.com/faculty/,,high,succession-scan,https://studiojewelersltd.com/faculty/ | https://studiojewelersltd.com/ | https://studiojewelersltd.com/courses/,2026-05-30
531,gap/robly-a-glover,Robly A. Glover,person-gap-addition,,,,Texas Tech University,,,,,succession re-scan: Texas Tech University,,yes,,,"Professor, Jewelry Design and Metalsmithing",yes,https://www.depts.ttu.edu/art/about/our-people/faculty/glover-robly.php,,high,succession-scan,https://www.depts.ttu.edu/art/about/our-people/faculty/ | https://www.depts.ttu.edu/art/about/our-people/faculty/glover-robly.php | https://www.depts.ttu.edu/art/about/our-people/faculty/slagle-nancy.php | https://www.depts.ttu.edu/art/programs/undergraduate/studio-art-bfa/jewelry-design-metalsmithing/index.php | https://www.depts.ttu.edu/art/programs/graduate/studio-arts-mfa/jewelry-design-metalsmithing/index.php | https://www.metalsclub.org/distinguished-faculty | https://www.arts.texas.gov/jobs/assistant-professor-jewelry/,2026-05-30
532,gap/nancy-slagle,Nancy Slagle,person-gap-addition,,,,Texas Tech University,,,,,succession re-scan: Texas Tech University,,yes,,,"Associate Professor, Jewelry Design and Metalsmithing; Associate Director, School of Art",yes,https://www.depts.ttu.edu/art/about/our-people/faculty/slagle-nancy.php,,high,succession-scan,https://www.depts.ttu.edu/art/about/our-people/faculty/ | https://www.depts.ttu.edu/art/about/our-people/faculty/glover-robly.php | https://www.depts.ttu.edu/art/about/our-people/faculty/slagle-nancy.php | https://www.depts.ttu.edu/art/programs/undergraduate/studio-art-bfa/jewelry-design-metalsmithing/index.php | https://www.depts.ttu.edu/art/programs/graduate/studio-arts-mfa/jewelry-design-metalsmithing/index.php | https://www.metalsclub.org/distinguished-faculty | https://www.arts.texas.gov/jobs/assistant-professor-jewelry/,2026-05-30
533,gap/charlene-modena,Charlene Modena,person-gap-addition,,,,Academy of Art College,,,,,succession re-scan: Academy of Art College,,yes,,,"Director, School of Jewelry & Metal Arts",yes,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/,,high,succession-scan,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/ | https://www.academyart.edu/academics/jewelry-metal-arts/,2026-05-30
534,gap/lindsey-eason,Lindsey Eason,person-gap-addition,,,,Academy of Art College,,,,,succession re-scan: Academy of Art College,,yes,,,Part-Time Faculty,yes,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/,,high,succession-scan,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/ | https://www.academyart.edu/academics/jewelry-metal-arts/,2026-05-30
535,gap/justin-mcginnis,Justin McGinnis,person-gap-addition,,,,Academy of Art College,,,,,succession re-scan: Academy of Art College,,yes,,,Part-Time Faculty,yes,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/,,high,succession-scan,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/ | https://www.academyart.edu/academics/jewelry-metal-arts/,2026-05-30
536,gap/chrystal-sunshine,Chrystal Sunshine,person-gap-addition,,,,Academy of Art College,,,,,succession re-scan: Academy of Art College,,yes,,,Part-Time Faculty,yes,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/,,high,succession-scan,https://www.academyart.edu/academics/jewelry-metal-arts/faculty/ | https://www.academyart.edu/academics/jewelry-metal-arts/,2026-05-30
537,gap/susanna-ali,Susanna Ali,person-gap-addition,,,,California State University at Long Beach,,,,,succession re-scan: California State University at Long Beach,,yes,,,"Professor & Program Head, Metals & Jewelry",yes,https://www.csulb.edu/school-of-art/page/susanna-ali,,high,succession-scan,https://www.csulb.edu/school-of-art/metals-jewelry | https://www.csulb.edu/school-of-art/page/susanna-ali | https://www.csulb.edu/school-of-art/faculty-and-staff | https://rachelshimpock.com/page-cv | https://www.ratemyprofessors.com/professor/2057599,2026-05-30
538,gap/rachel-shimpock,Rachel Shimpock,person-gap-addition,,,,California State University at Long Beach,,,,,succession re-scan: California State University at Long Beach,,yes,,,"Adjunct / Lecturer, Metals & Jewelry",yes,https://rachelshimpock.com/page-cv,,high,succession-scan,https://www.csulb.edu/school-of-art/metals-jewelry | https://www.csulb.edu/school-of-art/page/susanna-ali | https://www.csulb.edu/school-of-art/faculty-and-staff | https://rachelshimpock.com/page-cv | https://www.ratemyprofessors.com/professor/2057599,2026-05-30
539,gap/sherry-simms,Sherry Simms,person-gap-addition,,,,The University of Akron,,,,,succession re-scan: The University of Akron,,yes,,,Associate Professor of Art; Metalsmithing & Jewelry Area Coordinator,yes,https://www.uakron.edu/art/our-people/bio-detail.dot?u=ssimms,,high,succession-scan,https://www.uakron.edu/art/academics/metalsmithing.dot | https://www.uakron.edu/art/our-people/bio-detail.dot?u=ssimms | https://www.uakron.edu/art/our-people/faculty/ | https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/jewelry-metalsmithing-bfa/,2026-05-30
540,gap/hershall-seals,Hershall Seals,person-gap-addition,,,,The University of Mary Hardin-Baylor,,,,,succession re-scan: The University of Mary Hardin-Baylor,,yes,,,"Adjunct Faculty, Art Metals",yes,https://www.umhb.edu/visual-performing-arts/art/faculty-staff-listing,,medium,succession-scan,https://www.umhb.edu/visual-performing-arts/art/faculty-staff-listing | https://events.umhb.edu/hseals_524 | https://www.umhb.edu/resources/hr/directory/mr-hershall-seals,2026-05-30
541,gap/rebecca-strzelec,Rebecca Strzelec,person-gap-addition,,,,The University of Michigan,,,,,succession re-scan: The University of Michigan,,yes,,,Professor and Associate Dean for Academic Programs (Metals/Jewelry/CAD-CAM),yes,https://stamps.umich.edu/people/rebecca-strzelec,,medium,succession-scan,https://stamps.umich.edu/people/faculty | https://stamps.umich.edu/people/rebecca-strzelec | https://stamps.umich.edu/news/rebecca-strzelec-named-associate-dean-of-academic-programs | https://stamps.umich.edu/people/mike-vitale | https://stamps.umich.edu/courses/7828 | https://stamps.umich.edu/courses/8134 | https://eskenazi.indiana.edu/faculty/directory/jacquard-nicole.html | https://stamps.umich.edu/people/susan-crowell,2026-05-30
542,gap/mike-vitale,Mike Vitale,person-gap-addition,,,,The University of Michigan,,,,,succession re-scan: The University of Michigan,,yes,,,3D Studios Supervisor / Materials Fabrication Studio Coordinator (Jewelry/Metalsmithing studio),yes,https://stamps.umich.edu/people/mike-vitale,,medium,succession-scan,https://stamps.umich.edu/people/faculty | https://stamps.umich.edu/people/rebecca-strzelec | https://stamps.umich.edu/news/rebecca-strzelec-named-associate-dean-of-academic-programs | https://stamps.umich.edu/people/mike-vitale | https://stamps.umich.edu/courses/7828 | https://stamps.umich.edu/courses/8134 | https://eskenazi.indiana.edu/faculty/directory/jacquard-nicole.html | https://stamps.umich.edu/people/susan-crowell,2026-05-30
543,gap/jessica-l-tolbert,Jessica L. Tolbert,person-gap-addition,,,,The University of Texas at El Paso,,,,,succession re-scan: The University of Texas at El Paso,,yes,,,Associate Professor of Art; Head of the Jewelry + Metals program,yes,https://www.utep.edu/liberalarts/art/academic-programs/undergraduate/metals/metals-faculty.html,,high,succession-scan,https://www.utep.edu/liberalarts/art/academic-programs/undergraduate/metals/metals-faculty.html | https://hb2504.utep.edu/Home/Profile?username=jltolbert | https://www.utep.edu/liberalarts/art/people/faculty-staff.html | http://news.utep.edu/light-movement-chaos-the-art-of-rachelle-thiewes/,2026-05-30
